category,brand,model,product,price,source_key
GPU,ZOTAC,RTX5060Ti,ZOTAC RTX5060Ti 8GB  OC,15490,gpu_zotac_rtx5060ti_8gb_oc
GPU,ZOTAC,RTX5060Ti,ZOTAC RTX5060Ti 8GB Twin Edge OC,15990,gpu_zotac_rtx5060ti_8gb_twin_edge_oc
GPU,ZOTAC,RTX5060Ti,ZOTAC RTX5060Ti 8GB AMP,16990,gpu_zotac_rtx5060ti_8gb_amp
GPU,INNO3D,RTX5060Ti,INNO3D RTX5060Ti 8GB TWIN X2,14888,gpu_inno3d_rtx5060ti_8gb_twin_x2
GPU,INNO3D,RTX5060Ti,INNO3D RTX5060Ti 8GB TWIN X2 OC WHITE,15888,gpu_inno3d_rtx5060ti_8gb_twin_x2_oc_white
GPU,ASUS,RTX5060,ASUS DUAL-RTX5060TI-O16G,19490,gpu_asus_dual_rtx5060ti_o16g
GPU,ASUS,RTX5060,ASUS DUAL-RTX5060TI-O16G-WHITE,19990,gpu_asus_dual_rtx5060ti_o16g_white
GPU,ASUS,RTX5060,ASUS PRIME-RTX5060TI-16G,20490,gpu_asus_prime_rtx5060ti_16g
GPU,ASUS,RTX5060,ASUS PRIME-RTX5060TI-O16G,20990,gpu_asus_prime_rtx5060ti_o16g
GPU,ASUS,RTX5060,ASUS TUF-RTX5060TI-O16G-GAMING,22990,gpu_asus_tuf_rtx5060ti_o16g_gaming
GPU,GIGABYTE,RTX5060Ti,GIGABYTE RTX5060Ti EAGLE OC ICE 16G,20490,gpu_gigabyte_rtx5060ti_eagle_oc_ice_16g
GPU,GIGABYTE,RTX5060Ti,GIGABYTE RTX5060Ti GAMING OC 16G,20990,gpu_gigabyte_rtx5060ti_gaming_oc_16g
GPU,GIGABYTE,RTX5060Ti,GIGABYTE RTX5060Ti AERO OC 16G,21990,gpu_gigabyte_rtx5060ti_aero_oc_16g
GPU,GIGABYTE,RTX5060Ti,GIGABYTE AORUS RTX5060Ti ELITE 16G,22490,gpu_gigabyte_aorus_rtx5060ti_elite_16g
GPU,GIGABYTE,RTX5060,GIGABYTE AORUS RTX5060 Ti AI BOX,24990,gpu_gigabyte_aorus_rtx5060_ti_ai_box
GPU,MSI,RTX5060Ti,MSI RTX5060Ti 16G CYCLONE OC,19490,gpu_msi_rtx5060ti_16g_cyclone_oc
GPU,MSI,RTX5060Ti,MSI RTX5060Ti 16G SHADOW 2X OC PLUS,19490,gpu_msi_rtx5060ti_16g_shadow_2x_oc_plus
GPU,MSI,RTX5060Ti,MSI RTX5060Ti 16G VENTUS 2X OC PLUS,19990,gpu_msi_rtx5060ti_16g_ventus_2x_oc_plus
GPU,MSI,RTX5060Ti,MSI RTX5060Ti 16G VENTUS 3X OC,20490,gpu_msi_rtx5060ti_16g_ventus_3x_oc
GPU,ZOTAC,RTX5060Ti,ZOTAC RTX5060Ti 16GB Twin Edge,18490,gpu_zotac_rtx5060ti_16gb_twin_edge
GPU,ZOTAC,RTX5060Ti,ZOTAC RTX5060Ti 16GB Twin Edge OC,18990,gpu_zotac_rtx5060ti_16gb_twin_edge_oc
GPU,INNO3D,RTX5060Ti,INNO3D RTX5060Ti 16GB TWIN X2,17888,gpu_inno3d_rtx5060ti_16gb_twin_x2
GPU,INNO3D,RTX5060Ti,INNO3D RTX5060Ti 16GB TWIN X2 OC WHITE,18888,gpu_inno3d_rtx5060ti_16gb_twin_x2_oc_white
GPU,ASUS,RTX5070,ASUS DUAL-RTX5070-O12G,22990,gpu_asus_dual_rtx5070_o12g
GPU,ASUS,RTX5070,ASUS PRIME-RTX5070-12G,23990,gpu_asus_prime_rtx5070_12g
GPU,ASUS,RTX5070,ASUS PRIME-RTX5070-O12G,24990,gpu_asus_prime_rtx5070_o12g
GPU,ASUS,RTX5070,ASUS PRIME-RTX5070-O12G-WHITE,25890,gpu_asus_prime_rtx5070_o12g_white
GPU,GIGABYTE,RTX5070,GIGABYTE RTX5070 WINDFORCE OC SFF 12G,22990,gpu_gigabyte_rtx5070_windforce_oc_sff_12g
GPU,GIGABYTE,RTX5070,GIGABYTE RTX5070 EAGLE OC SFF 12G,23990,gpu_gigabyte_rtx5070_eagle_oc_sff_12g
GPU,GIGABYTE,RTX5070,GIGABYTE RTX5070 EAGLE OC ICE SFF 12G,24490,gpu_gigabyte_rtx5070_eagle_oc_ice_sff_12g
GPU,GIGABYTE,RTX5070,GIGABYTE RTX5070 GAMING OC 12G,25990,gpu_gigabyte_rtx5070_gaming_oc_12g
GPU,GIGABYTE,RTX5070,GIGABYTE RTX5070 AERO OC 12G,26990,gpu_gigabyte_rtx5070_aero_oc_12g
GPU,GIGABYTE,RTX5070,GIGABYTE AORUS RTX5070 MASTER 12G,27990,gpu_gigabyte_aorus_rtx5070_master_12g
GPU,MSI,RTX5070,MSI RTX5070 12G SHADOW 2X OC,22590,gpu_msi_rtx5070_12g_shadow_2x_oc
GPU,MSI,RTX5070,MSI RTX5070 12G VENTUS 2X OC,21890,gpu_msi_rtx5070_12g_ventus_2x_oc
GPU,MSI,RTX5070,MSI RTX5070 12G VENTUS 2X OC WHITE,22900,gpu_msi_rtx5070_12g_ventus_2x_oc_white
GPU,MSI,RTX5070,MSI RTX5070 12G INSPIRE 3X OC,23590,gpu_msi_rtx5070_12g_inspire_3x_oc
GPU,MSI,RTX5070,MSI RTX5070 12G VENTUS 3X OC,23990,gpu_msi_rtx5070_12g_ventus_3x_oc
GPU,MSI,RTX5070,MSI RTX5070 12G GAMING TRIO OC,25590,gpu_msi_rtx5070_12g_gaming_trio_oc
GPU,MSI,RTX5070,MSI RTX5070 12G GAMING TRIO OC WHITE,25990,gpu_msi_rtx5070_12g_gaming_trio_oc_white
GPU,MSI,RTX5070,MSI RTX5070 12G World of Warcraft MIDNIGHT VOID EDITION OC,25590,gpu_msi_rtx5070_12g_world_of_warcraft_midnight_void_edition_oc
GPU,MSI,RTX5070,MSI RTX5070 12G World of Warcraft MIDNIGHT LIGHT EDITION OC,25590,gpu_msi_rtx5070_12g_world_of_warcraft_midnight_light_edition_oc
GPU,ZOTAC,RTX5070,ZOTAC RTX5070 Twin Edge,22490,gpu_zotac_rtx5070_twin_edge
GPU,ZOTAC,RTX5070,ZOTAC RTX5070 Twin Edge OC,22990,gpu_zotac_rtx5070_twin_edge_oc
GPU,ZOTAC,RTX5070,ZOTAC RTX5070 SOLID,23990,gpu_zotac_rtx5070_solid
GPU,ZOTAC,RTX5070,ZOTAC RTX5070 SOLID OC,24990,gpu_zotac_rtx5070_solid_oc
GPU,ZOTAC,RTX5070,ZOTAC RTX5070 AMP White Edition,25490,gpu_zotac_rtx5070_amp_white_edition
GPU,INNO3D,RTX5070,INNO3D RTX5070 TWIN X2,21888,gpu_inno3d_rtx5070_twin_x2
GPU,INNO3D,RTX5070,INNO3D RTX5070 TWIN X2 OC WHITE,22888,gpu_inno3d_rtx5070_twin_x2_oc_white
GPU,INNO3D,RTX5070,INNO3D RTX5070 iChill X3,23888,gpu_inno3d_rtx5070_ichill_x3
GPU,ASUS,RTX5070,ASUS PRIME-RTX5070TI-16G,32990,gpu_asus_prime_rtx5070ti_16g
GPU,ASUS,RTX5070,ASUS PRIME-RTX5070TI-O16G,34990,gpu_asus_prime_rtx5070ti_o16g
GPU,ASUS,RTX5070,ASUS TUF-RTX5070TI-O16G-GAMING,36890,gpu_asus_tuf_rtx5070ti_o16g_gaming
GPU,ASUS,RTX5070,ASUS ROG-STRIX-RTX5070TI-O16G-GAMING,39990,gpu_asus_rog_strix_rtx5070ti_o16g_gaming
GPU,GIGABYTE,RTX5070Ti,GIGABYTE RTX5070Ti WINDFORCE OC SFF 16G,32990,gpu_gigabyte_rtx5070ti_windforce_oc_sff_16g
GPU,GIGABYTE,RTX5070Ti,GIGABYTE RTX5070Ti EAGLE OC SFF 16G,34990,gpu_gigabyte_rtx5070ti_eagle_oc_sff_16g
GPU,GIGABYTE,RTX5070Ti,GIGABYTE RTX5070Ti EAGLE OC ICE SFF 16G,35990,gpu_gigabyte_rtx5070ti_eagle_oc_ice_sff_16g
GPU,GIGABYTE,RTX5070Ti,GIGABYTE RTX5070Ti GAMING OC 16G,36990,gpu_gigabyte_rtx5070ti_gaming_oc_16g
GPU,GIGABYTE,RTX5070Ti,GIGABYTE RTX5070Ti AERO OC 16G,37990,gpu_gigabyte_rtx5070ti_aero_oc_16g
GPU,GIGABYTE,RTX5070Ti,GIGABYTE AORUS RTX5070Ti MASTER 16G,39990,gpu_gigabyte_aorus_rtx5070ti_master_16g
GPU,MSI,RTX5070Ti,MSI RTX5070Ti 16G SHADOW 3X OC,31990,gpu_msi_rtx5070ti_16g_shadow_3x_oc
GPU,MSI,RTX5070Ti,MSI RTX5070Ti 16G VENTUS 3X OC,31990,gpu_msi_rtx5070ti_16g_ventus_3x_oc
GPU,ZOTAC,RTX5070Ti,ZOTAC RTX5070Ti SOLID SFF OC,32990,gpu_zotac_rtx5070ti_solid_sff_oc
GPU,ZOTAC,RTX5070Ti,ZOTAC RTX5070Ti 16GB  OC,34990,gpu_zotac_rtx5070ti_16gb_oc
GPU,ZOTAC,RTX5070Ti,ZOTAC RTX5070Ti SOLID CORE OC White Edition,35990,gpu_zotac_rtx5070ti_solid_core_oc_white_edition
GPU,INNO3D,RTX5070,INNO3D RTX5070TI X3,31888,gpu_inno3d_rtx5070ti_x3
GPU,INNO3D,RTX5070,INNO3D RTX5070TI X3 OC WHITE,32888,gpu_inno3d_rtx5070ti_x3_oc_white
GPU,INNO3D,RTX5070Ti,INNO3D RTX5070Ti iChill X3,33888,gpu_inno3d_rtx5070ti_ichill_x3
GPU,ASUS,RTX5080,ASUS PRIME-RTX5080-16G,44990,gpu_asus_prime_rtx5080_16g
GPU,ASUS,RTX5080,ASUS PRIME-RTX5080-O16G,47990,gpu_asus_prime_rtx5080_o16g
GPU,ASUS,RTX5080,ASUS TUF-RTX5080-O16G-GAMING,52990,gpu_asus_tuf_rtx5080_o16g_gaming
GPU,ASUS,RTX5080,ASUS PROART-RTX5080-O16G,56990,gpu_asus_proart_rtx5080_o16g
GPU,ASUS,RTX5080,ASUS RTX5080-O16G-NOCTUA,57990,gpu_asus_rtx5080_o16g_noctua
GPU,ASUS,RTX5080,ASUS ROG-ASTRAL-RTX5080-O16G-GAMING,58990,gpu_asus_rog_astral_rtx5080_o16g_gaming
GPU,ASUS,RTX5080,ASUS ROG-ASTRAL-RTX5080-O16G-WHITE,59990,gpu_asus_rog_astral_rtx5080_o16g_white
GPU,GIGABYTE,RTX5080,GIGABYTE RTX5080 WINDFORCE OC SFF 16G,45990,gpu_gigabyte_rtx5080_windforce_oc_sff_16g
GPU,GIGABYTE,RTX5080,GIGABYTE RTX5080 GAMING OC 16G,49990,gpu_gigabyte_rtx5080_gaming_oc_16g
GPU,GIGABYTE,RTX5080,GIGABYTE RTX5080 AERO OC SFF 16G,50990,gpu_gigabyte_rtx5080_aero_oc_sff_16g
GPU,GIGABYTE,RTX5080,GIGABYTE AORUS RTX5080 MASTER 16G,55990,gpu_gigabyte_aorus_rtx5080_master_16g
GPU,GIGABYTE,RTX5080,GIGABYTE AORUS RTX5080 MASTER ICE 16G,56990,gpu_gigabyte_aorus_rtx5080_master_ice_16g
GPU,MSI,RTX5080,MSI RTX5080 16G VENTUS 3X OC,44990,gpu_msi_rtx5080_16g_ventus_3x_oc
GPU,MSI,RTX5080,MSI RTX5080 16G VENTUS 3X OC WHITE,45990,gpu_msi_rtx5080_16g_ventus_3x_oc_white
GPU,MSI,RTX5080,MSI RTX5080 16G INSPIRE 3X OC,44990,gpu_msi_rtx5080_16g_inspire_3x_oc
GPU,MSI,RTX5080,MSI RTX5080 16G GAMING TRIO OC,47990,gpu_msi_rtx5080_16g_gaming_trio_oc
GPU,MSI,RTX5080,MSI RTX5080 16G GAMING TRIO OC WHITE,48990,gpu_msi_rtx5080_16g_gaming_trio_oc_white
GPU,MSI,RTX5080,MSI RTX5080 16G SUPRIM LIQUID SOC,56990,gpu_msi_rtx5080_16g_suprim_liquid_soc
GPU,ZOTAC,RTX5080,ZOTAC RTX5080 SOLID OC White Edition,46990,gpu_zotac_rtx5080_solid_oc_white_edition
GPU,ZOTAC,RTX5080,ZOTAC RTX5080 SOLID CORE OC,45990,gpu_zotac_rtx5080_solid_core_oc
GPU,INNO3D,RTX5080,INNO3D RTX5080 X3,44888,gpu_inno3d_rtx5080_x3
GPU,INNO3D,RTX5080,INNO3D RTX5080 X3 OC,44988,gpu_inno3d_rtx5080_x3_oc
GPU,INNO3D,RTX5080,INNO3D RTX5080 X3 OC WHITE,45988,gpu_inno3d_rtx5080_x3_oc_white
GPU,INNO3D,RTX5080,INNO3D RTX5080 iChill X3 V2,46888,gpu_inno3d_rtx5080_ichill_x3_v2
GPU,ASUS,RTX5090,ASUS ROG-ASTRAL-RTX5090-O32G-GAMING,115990,gpu_asus_rog_astral_rtx5090_o32g_gaming
GPU,ASUS,RTX5090,ASUS ROG-ASTRAL-RTX5090-O32G-BTF-GAMING,116990,gpu_asus_rog_astral_rtx5090_o32g_btf_gaming
GPU,ASUS,RTX5090,ASUS ROG-ASTRAL-RTX5090-32G-WHITE,116990,gpu_asus_rog_astral_rtx5090_32g_white
GPU,ASUS,RTX5090,ASUS ROG-ASTRAL-RTX5090-O32G-WHITE,117990,gpu_asus_rog_astral_rtx5090_o32g_white
GPU,ASUS,RTX5090,ASUS ROG-ASTRAL-LC-RTX5090-O32G-GAMING,119990,gpu_asus_rog_astral_lc_rtx5090_o32g_gaming
GPU,GIGABYTE,RTX5090,GIGABYTE AORUS RTX5090 MASTER ICE 32G,104990,gpu_gigabyte_aorus_rtx5090_master_ice_32g
GPU,GIGABYTE,RTX5090,GIGABYTE AORUS RTX5090 STEALTH ICE 32G,104990,gpu_gigabyte_aorus_rtx5090_stealth_ice_32g
GPU,MSI,RTX5090,MSI RTX5090 32G SUPRIM LIQUID SOC,107990,gpu_msi_rtx5090_32g_suprim_liquid_soc
GPU,MSI,RTX5090,MSI RTX5090 32G LIGHTNING Z,165000,gpu_msi_rtx5090_32g_lightning_z
GPU,SAPPHIRE,RX7650GRE,SAPPHIRE  PULSE RX7650GRE GAMING 8GB,9590,gpu_sapphire_pulse_rx7650gre_gaming_8gb
GPU,SAPPHIRE,RX7650GRE,SAPPHIRE  PURE RX7650GRE GAMING 8GB,9690,gpu_sapphire_pure_rx7650gre_gaming_8gb
GPU,ASUS,RX9060XT,ASUS PRIME-RX9060XT-O8G,11990,gpu_asus_prime_rx9060xt_o8g
GPU,GIGABYTE,RX9060XT,GIGABYTE RX9060XT GAMING OC 8G,11490,gpu_gigabyte_rx9060xt_gaming_oc_8g
GPU,ASRock,RX9060XT,ASRock RX9060XT Challenger 8GB OC,11990,gpu_asrock_rx9060xt_challenger_8gb_oc
GPU,SAPPHIRE,RX9060XT,SAPPHIRE  PULSE RX9060XT GAMING OC 8GB,10990,gpu_sapphire_pulse_rx9060xt_gaming_oc_8gb
GPU,PowerColor,RX9060XT,PowerColor RX9060XT 8G-L/OC Hellhound,11490,gpu_powercolor_rx9060xt_8g_l_oc_hellhound
GPU,ASUS,RX9060XT,ASUS DUAL-RX9060XT-16G,15990,gpu_asus_dual_rx9060xt_16g
GPU,ASUS,RX9060XT,ASUS DUAL-RX9060XT-16G-WHITE,16990,gpu_asus_dual_rx9060xt_16g_white
GPU,ASUS,RX9060XT,ASUS PRIME-RX9060XT-O16G,16990,gpu_asus_prime_rx9060xt_o16g
GPU,GIGABYTE,RX9060XT,GIGABYTE RX9060XT GAMING 16G,15890,gpu_gigabyte_rx9060xt_gaming_16g
GPU,GIGABYTE,RX9060XT,GIGABYTE RX9060XT GAMING OC 16G,16890,gpu_gigabyte_rx9060xt_gaming_oc_16g
GPU,GIGABYTE,RX9060XT,GIGABYTE RX9060XT GAMING OC ICE 16G,17390,gpu_gigabyte_rx9060xt_gaming_oc_ice_16g
GPU,ASRock,RX9060XT,ASRock RX9060XT Challenger 16GB OC,16790,gpu_asrock_rx9060xt_challenger_16gb_oc
GPU,ASRock,RX9060XT,ASRock RX9060XT Steel Legend 16GB OC,15490,gpu_asrock_rx9060xt_steel_legend_16gb_oc
GPU,Acer,RX9060XT,ACER Nitro RX9060XT 16G OC White,15990,gpu_acer_nitro_rx9060xt_16g_oc_white
GPU,SAPPHIRE,RX9060XT,SAPPHIRE  PULSE RX9060XT GAMING OC 16GB,15990,gpu_sapphire_pulse_rx9060xt_gaming_oc_16gb
GPU,SAPPHIRE,RX9060XT,SAPPHIRE  PURE RX9060XT GAMING OC 16GB,16490,gpu_sapphire_pure_rx9060xt_gaming_oc_16gb
GPU,SAPPHIRE,RX9060XT,SAPPHIRE  NITRO+ RX9060XT GAMING OC 16GB,16990,gpu_sapphire_nitro_rx9060xt_gaming_oc_16gb
GPU,PowerColor,RX9060XT,PowerColor RX9060XT 16G-A Reaper,14590,gpu_powercolor_rx9060xt_16g_a_reaper
GPU,PowerColor,RX9060XT,PowerColor RX9060XT 16G-L/OC Hellhound,15990,gpu_powercolor_rx9060xt_16g_l_oc_hellhound
GPU,PowerColor,RX9060XT,PowerColor RX9060XT 16G-L/OC/WHITE Hellhound,16490,gpu_powercolor_rx9060xt_16g_l_oc_white_hellhound
GPU,ASRock,RX9070GRE,ASRock RX9070GRE Steel Legend Dark 12GB OC,21290,gpu_asrock_rx9070gre_steel_legend_dark_12gb_oc
GPU,SAPPHIRE,RX9070GRE,SAPPHIRE  PULSE RX9070GRE GAMING 12GB,19990,gpu_sapphire_pulse_rx9070gre_gaming_12gb
GPU,SAPPHIRE,RX9070GRE,SAPPHIRE  PURE RX9070GRE GAMING OC 12GB,20590,gpu_sapphire_pure_rx9070gre_gaming_oc_12gb
GPU,ASUS,RX9070,ASUS PRIME-RX9070-O16G-EVO,24990,gpu_asus_prime_rx9070_o16g_evo
GPU,GIGABYTE,RX9070,GIGABYTE RX9070 GAMING OC 16G,24890,gpu_gigabyte_rx9070_gaming_oc_16g
GPU,ASRock,RX9070,ASRock RX9070 Challenger 16GB,24590,gpu_asrock_rx9070_challenger_16gb
GPU,ASUS,RX9070XT,ASUS PRIME-RX9070XT-O16G,26990,gpu_asus_prime_rx9070xt_o16g
GPU,ASUS,RX9070XT,ASUS PRIME-RX9070XT-O16G-WHITE,27990,gpu_asus_prime_rx9070xt_o16g_white
GPU,ASUS,RX9070XT,ASUS TUF-RX9070XT-O16G-GAMING,29990,gpu_asus_tuf_rx9070xt_o16g_gaming
GPU,ASUS,RX9070XT,ASUS TUF-RX9070XT-O16G-COD-BO7,35990,gpu_asus_tuf_rx9070xt_o16g_cod_bo7
GPU,GIGABYTE,RX9070XT,GIGABYTE RX9070XT GAMING 16G,26890,gpu_gigabyte_rx9070xt_gaming_16g
GPU,GIGABYTE,RX9070XT,GIGABYTE RX9070XT GAMING OC 16G,27890,gpu_gigabyte_rx9070xt_gaming_oc_16g
GPU,GIGABYTE,RX9070XT,GIGABYTE RX9070XT GAMING OC ICE 16G,28890,gpu_gigabyte_rx9070xt_gaming_oc_ice_16g
GPU,GIGABYTE,RX9070XT,GIGABYTE AORUS RX9070XT ELITE 16G,29890,gpu_gigabyte_aorus_rx9070xt_elite_16g
GPU,ASRock,RX9070XT,ASRock RX9070XT Challenger 16GB,26590,gpu_asrock_rx9070xt_challenger_16gb
GPU,ASRock,RX9070XT,ASRock RX9070XT Steel Legend Dark 16GB,24990,gpu_asrock_rx9070xt_steel_legend_dark_16gb
GPU,ASRock,RX9070XT,ASRock RX9070XT Taichi 16GB OC,27590,gpu_asrock_rx9070xt_taichi_16gb_oc
GPU,ASRock,RX9070XT,ASRock RX9070XT Taichi White 16GB OC,30690,gpu_asrock_rx9070xt_taichi_white_16gb_oc
GPU,Acer,RX9070XT,ACER NITRO RX9070XT 16G OC,25990,gpu_acer_nitro_rx9070xt_16g_oc
GPU,Acer,RX9070XT,ACER Predator BiFrost RX9070XT 16G OC White,26990,gpu_acer_predator_bifrost_rx9070xt_16g_oc_white
GPU,SAPPHIRE,RX9070XT,SAPPHIRE  PULSE RX9070XT GAMING 16GB,25990,gpu_sapphire_pulse_rx9070xt_gaming_16gb
GPU,SAPPHIRE,RX9070XT,SAPPHIRE  PURE RX9070XT GAMING OC 16GB,26990,gpu_sapphire_pure_rx9070xt_gaming_oc_16gb
GPU,SAPPHIRE,RX9070XT,SAPPHIRE  NITRO+ RX9070XT GAMING OC 16GB,28990,gpu_sapphire_nitro_rx9070xt_gaming_oc_16gb
GPU,SAPPHIRE,RX9070XT,SAPPHIRE  NITRO+ RX9070XT Crimson Desert,28990,gpu_sapphire_nitro_rx9070xt_crimson_desert
GPU,SAPPHIRE,RX9070XT,SAPPHIRE  NITRO+ RX9070XT OC 16GB PhantomLink,30490,gpu_sapphire_nitro_rx9070xt_oc_16gb_phantomlink
GPU,SAPPHIRE,RX9070XT,SAPPHIRE  NITRO+ RX9070XT OC 16GB PhantomLink Polar,30990,gpu_sapphire_nitro_rx9070xt_oc_16gb_phantomlink_polar
GPU,PowerColor,RX9070XT,PowerColor RX9070XT 16G-A,25590,gpu_powercolor_rx9070xt_16g_a
GPU,PowerColor,RX9070XT,PowerColor RX9070XT 16G-L/OC,26990,gpu_powercolor_rx9070xt_16g_l_oc
GPU,PowerColor,RX9070XT,PowerColor RX9070XT 16G-L/OC/WHITE,27990,gpu_powercolor_rx9070xt_16g_l_oc_white
GPU,PowerColor,RX9070XT,PowerColor RX9070XT 16G-L/OC/REVA,27990,gpu_powercolor_rx9070xt_16g_l_oc_reva
GPU,PowerColor,RX9070XT,PowerColor RX9070XT 16G-E/OC,28990,gpu_powercolor_rx9070xt_16g_e_oc
